genre,movie_title
Fantasy,"Lady in the Water"
Fantasy,"Looney Tunes: Back in Action"
Fantasy,"Monkeybone"
Fantasy,"A Simple Wish"
Fantasy,"Warcraft"
Fantasy,"Goosebumps"
Fantasy,"Goosebumps"
Fantasy,"Across the Universe"
Fantasy,"Across the Universe"
Fantasy,"Bedazzled"
Fantasy,"Inkheart"
Fantasy,"The Santa Clause 2"
Fantasy,"Alvin and the Chipmunks: The Squeakquel"
Fantasy,"The SpongeBob Movie: Sponge Out of Water"
Fantasy,"Saving Grace            "
Fantasy,"Saving Grace            "
Fantasy,"Dracula Untold"
Fantasy,"The Lords of Salem"
Fantasy,"Teacher's Pet"
Fantasy,"The Secret Life of Walter Mitty"
Fantasy,"Ouija"
Fantasy,"Puss in Boots"
Fantasy,"Brave"
Fantasy,"Heroes            "
Fantasy,"The Fog"
Fantasy,"The Fog"
Fantasy,"Avatar"
Fantasy,"Ratatouille"
Fantasy,"Wristcutters: A Love Story"
Fantasy,"The League of Extraordinary Gentlemen"
Fantasy,"Shrek the Third"
Fantasy,"Dark City"
Fantasy,"Cinderella"
Fantasy,"Cinderella"
Fantasy,"Shrek Forever After"
Fantasy,"Fat Albert"
Fantasy,"Krampus"
Fantasy,"The Messengers            "
Fantasy,"Eragon"
Fantasy,"Mulan"
Fantasy,"The Lost Boys"
Fantasy,"Stargate: The Ark of Truth"
Fantasy,"Practical Magic"
Fantasy,"Legend of the Guardians: The Owls of Ga'Hoole"
Fantasy,"Megiddo: The Omega Code 2"
Fantasy,"The Brass Teapot"
Fantasy,"Cats & Dogs"
Fantasy,"Doctor Dolittle"
Fantasy,"How the Grinch Stole Christmas"
Fantasy,"The Hole"
Fantasy,"Alvin and the Chipmunks: Chipwrecked"
Fantasy,"A Haunted House 2"
Fantasy,"Mystery Men"
Fantasy,"Freaky Friday"
Fantasy,"Aquamarine"
Fantasy,"Tales from the Crypt: Demon Knight"
Fantasy,"Army of Darkness"
Fantasy,"The Specials"
Fantasy,"End of Days"
Fantasy,"Legion"
Fantasy,"Poltergeist"
Fantasy,"Poltergeist"
Fantasy,"Bogus"
Fantasy,"The Phantom"
Fantasy,"Mortal Kombat"
Fantasy,"The Tempest"
Fantasy,"Don't Be Afraid of the Dark"
Fantasy,"Imagine That"
Fantasy,"Osmosis Jones"
Fantasy,"Dead Like Me: Life After Death"
Fantasy,"Cat People"
Fantasy,"Cat People"
Fantasy,"Paddington"
Fantasy,"The Addams Family"
Fantasy,"Pete's Dragon"
Fantasy,"Like Mike"
Fantasy,"Idle Hands"
Fantasy,"Over Her Dead Body"
Fantasy,"Hellboy II: The Golden Army"
Fantasy,"Creepshow 2"
Fantasy,"Beautiful Creatures"
Fantasy,"Aliens in the Attic"
Fantasy,"A Haunted House"
Fantasy,"Return to Never Land"
Fantasy,"Stuart Little"
Fantasy,"Cats & Dogs: The Revenge of Kitty Galore"
Fantasy,"Dr. Dolittle 2"
Fantasy,"Dragon Wars: D-War"
Fantasy,"The Covenant"
Fantasy,"The Flintstones"
Fantasy,"Muppets from Space"
Fantasy,"A Monster in Paris"
Fantasy,"Just My Luck"
Fantasy,'I
Fantasy,"The Boxtrolls"
Fantasy,"Twixt"
Fantasy,"Catwoman"
Fantasy,"Lilo & Stitch"
Fantasy,"Ghost"
Fantasy,"Foodfight!"
Fantasy,"The Cooler"
Fantasy,"Aqua Teen Hunger Force Colon Movie Film for Theaters"
Fantasy,"Insidious"
Fantasy,"Rugrats Go Wild"
Fantasy,"South Park: Bigger Longer & Uncut"
Fantasy,"Queen of the Damned"
Fantasy,"Underworld: Evolution"
Fantasy,"Pet Sematary"
Fantasy,"Insidious: Chapter 2"
Fantasy,"Western Religion"
Fantasy,"The Indian in the Cupboard"
Fantasy,"Highlander: The Final Dimension"
Fantasy,"Inside Out"
Fantasy,"BloodRayne"
Fantasy,"Down to Earth"
Fantasy,"The Wild Thornberrys Movie"
Fantasy,"An American Carol"
Fantasy,"Jason Goes to Hell: The Final Friday"
Fantasy,"Batman Forever"
Fantasy,"Just Like Heaven"
Fantasy,"The Last Airbender"
Fantasy,"Alvin and the Chipmunks"
Fantasy,"Shallow Hal"
Fantasy,"Mr. Popper's Penguins"
Fantasy,"The Santa Clause"
Fantasy,"Thinner"
Fantasy,"Highlander: Endgame"
Fantasy,"The Cat in the Hat"
Fantasy,"Time Bandits"
Fantasy,"The Nutcracker in 3D"
Fantasy,"The Shadow"
Fantasy,"Princess Mononoke"
Fantasy,"DragonHeart"
Fantasy,"Arthur Christmas"
Fantasy,"Woman on Top"
Fantasy,"Stuart Little 2"
Fantasy,"Creepshow"
Fantasy,"Creepshow"
Fantasy,"Tuck Everlasting"
Fantasy,"Beasts of the Southern Wild"
Fantasy,"What the #$*! Do We (K)now!"
Fantasy,"Child's Play 2"
Fantasy,"Black Knight"
Fantasy,"Casper"
Fantasy,"The Crow"
Fantasy,"The Haunted Mansion"
Fantasy,"Bewitched            "
Fantasy,"The Hudsucker Proxy"
Fantasy,"Frozen"
Fantasy,"Seed of Chucky"
Fantasy,"Hop"
Fantasy,"A Guy Named Joe"
Fantasy,"Lady in White"
Fantasy,"Ravenous"
Fantasy,"Bathory: Countess of Blood"
Fantasy,"The Lost Medallion: The Adventures of Billy Stone"
Fantasy,"Babe: Pig in the City"
Fantasy,"The Wizard of Oz"
Fantasy,"Escape from Tomorrow"
Fantasy,"Conan the Destroyer"
Fantasy,"The Princess and the Frog"
Fantasy,"The Box"
Fantasy,"The Adventures of Pinocchio"
Fantasy,"The Adventurer: The Curse of the Midas Box"
Fantasy,"Delgo"
Fantasy,'Sabrina
Fantasy,"Thomas and the Magic Railroad"
Fantasy,"The Omega Code"
Fantasy,"Insidious: Chapter 3"
Fantasy,"Bulletproof Monk"
Fantasy,"Last Action Hero"
Fantasy,"Northfork"
Fantasy,"The Lovely Bones"
Fantasy,"The Lovely Bones"
Fantasy,"Vampire in Brooklyn"
Fantasy,"The Powerpuff Girls            "
Fantasy,"Mortal Kombat: Annihilation"
Fantasy,"Ladyhawke"
Fantasy,"G-Force"
Fantasy,"The Little Vampire"
Fantasy,"Doogal"
Fantasy,"Underworld: Rise of the Lycans"
Fantasy,"Herbie Fully Loaded"
Fantasy,"Snow White: A Tale of Terror"
Fantasy,"The Love Letter"
Fantasy,"The Love Letter"
Fantasy,"Good Boy!"
Fantasy,"Paranormal Activity: The Marked Ones"
Fantasy,"Monty Python and the Holy Grail"
Fantasy,"Life of Pi"
Fantasy,"Dragonfly"
Fantasy,"Ghostbusters"
Fantasy,"Ghostbusters"
Fantasy,"The Mask"
Fantasy,"Liar Liar"
Fantasy,"The Warrior's Way"
Fantasy,"The Borrowers"
Fantasy,"Gremlins"
Fantasy,"Mary Poppins"
Fantasy,"The Emperor's New Groove"
Fantasy,"Tangled"
Fantasy,"Conan the Barbarian"
Fantasy,"Conan the Barbarian"
Fantasy,"The Adventures of Elmo in Grouchland"
Fantasy,"Beastmaster 2: Through the Portal of Time"
Fantasy,"Warriors of Virtue"
Fantasy,"Constantine            "
Fantasy,"Warlock"
Fantasy,"The Oogieloves in the Big Balloon Adventure"
Fantasy,"Twilight Zone: The Movie"
Fantasy,"Beetlejuice"
Fantasy,"The BFG"
Fantasy,"Mama"
Fantasy,"Highlander"
Fantasy,"It's a Wonderful Life"
Fantasy,"Ice Age: The Meltdown"
Fantasy,"The Craft"
Fantasy,"Warlock: The Armageddon"
Fantasy,"Underworld"
Fantasy,"New Nightmare"
Fantasy,"Jack the Giant Slayer"
Fantasy,"Where the Wild Things Are"
Fantasy,"The Barbarians"
Fantasy,"Blood and Chocolate"
Fantasy,"The Spiderwick Chronicles"
Fantasy,"The Ghastly Love of Johnny X"
Fantasy,"Asterix at the Olympic Games"
Fantasy,"About Time"
Fantasy,"Vampire Killers"
Fantasy,"Bubba Ho-Tep"
Fantasy,"A Nightmare on Elm Street 3: Dream Warriors"
Fantasy,"Dylan Dog: Dead of Night"
Fantasy,"The NeverEnding Story"
Fantasy,"After"
Fantasy,"The Legend of Hercules"
Fantasy,"Teeth"
Fantasy,"Barbarella"
Fantasy,"Rubber"
Fantasy,"Star Wars: The Clone Wars            "
Fantasy,"A Nightmare on Elm Street 2: Freddy's Revenge"
Fantasy,"Sliding Doors"
Fantasy,"The Wiz"
Fantasy,"Modern Problems"
Fantasy,"Arachnophobia"
Fantasy,"Sleepy Hollow            "
Fantasy,"Priest"
Fantasy,"Phantasm II"
Fantasy,"Teen Wolf Too"
Fantasy,"Dragon Hunters"
Fantasy,"The Clan of the Cave Bear"
Fantasy,"Evil Dead II"
Fantasy,"Pan's Labyrinth"
Fantasy,"'The Chronicles of Narnia: The Lion"
Fantasy,"Nothing"
Fantasy,"Holy Motors"
Fantasy,"Midnight in Paris"
Fantasy,"Hocus Pocus"
Fantasy,"Dragonslayer"
Fantasy,"Teenage Mutant Ninja Turtles III"
Fantasy,"'Ultramarines: A Warhammer 40"
Fantasy,"The Good Night"
Fantasy,"Red Sonja"
Fantasy,"My Name Is Bruce"
Fantasy,"Mirrormask"
Fantasy,"Son of the Mask"
Fantasy,"The Prince of Egypt"
Fantasy,"The Helix... Loaded"
Fantasy,"Time Changer"
Fantasy,"Pinocchio"
Fantasy,"Gulliver's Travels"
Fantasy,"Being John Malkovich"
Fantasy,"Viy"
Fantasy,"Just Visiting"
Fantasy,"Shrek 2"
Fantasy,"The Medallion"
Fantasy,"Hellboy"
Fantasy,"Dragonball: Evolution"
Fantasy,"The Princess and the Cobbler"
Fantasy,"George and the Dragon"
Fantasy,"Charlie St. Cloud"
Fantasy,"The Golden Child"
Fantasy,"The Masked Saint"
Fantasy,"Xi you ji zhi: Sun Wukong san da Baigu Jing"
Fantasy,"Willy Wonka & the Chocolate Factory"
Fantasy,"Ramona and Beezus"
Fantasy,"The Dead Zone            "
Fantasy,"The Nativity Story"
Fantasy,"Return to Oz"
Fantasy,"The Others"
Fantasy,"The Promise"
Fantasy,"Enter the Void"
Fantasy,"White Noise 2: The Light"
Fantasy,"The Smurfs 2"
Fantasy,"Big Trouble in Little China"
Fantasy,"Pooh's Heffalump Movie"
Fantasy,"Nanny McPhee Returns"
Fantasy,"In the Name of the King: The Last Job"
Fantasy,"Cloudy with a Chance of Meatballs 2"
Fantasy,"Eraserhead"
Fantasy,"Fantasia 2000"
Fantasy,"The Evil Dead"
Fantasy,'20
Fantasy,'20
Fantasy,"The Chronicles of Narnia: The Voyage of the Dawn Treader"
Fantasy,"Child's Play"
Fantasy,"Pontypool"
Fantasy,"The Good Dinosaur"
Fantasy,"The Smurfs"
Fantasy,"Arthur and the Invisibles"
Fantasy,"The Omen"
Fantasy,"The Omen"
Fantasy,"Hellraiser"
Fantasy,"Bride of Chucky"
Fantasy,"Enchanted"
Fantasy,"The Returned            "
Fantasy,"Coraline"
Fantasy,"Heavy Metal"
Fantasy,"Sheena"
Fantasy,"Book of Shadows: Blair Witch 2"
Fantasy,"Young Sherlock Holmes"
Fantasy,"Fetching Cody"
Fantasy,"A Nightmare on Elm Street 5: The Dream Child"
Fantasy,"The Time Traveler's Wife"
Fantasy,"Baahubali: The Beginning"
Fantasy,"Cirque du Soleil: Worlds Away"
Fantasy,"Kung Fu Hustle"
Fantasy,"The Muppet Christmas Carol"
Fantasy,"Ghost Town"
Fantasy,"Ink"
Fantasy,"Somewhere in Time"
Fantasy,"A Nightmare on Elm Street 4: The Dream Master"
Fantasy,"Triangle"
Fantasy,"Gory Gory Hallelujah"
Fantasy,"Pokmon 3: The Movie"
Fantasy,"Thunder and the House of Magic"
Fantasy,"Dungeons & Dragons: Wrath of the Dragon God"
Fantasy,"The Blue Bird"
Fantasy,"Shrek"
Fantasy,"Perfume: The Story of a Murderer"
Fantasy,"Alpha and Omega 4: The Legend of the Saw Toothed Cave"
Fantasy,"A Warrior's Tail"
Fantasy,"Snow White and the Seven Dwarfs"
Fantasy,"Les visiteurs"
Fantasy,"1408"
Fantasy,"Night Watch"
Fantasy,"Dragon Nest: Warriors' Dawn"
Fantasy,"Les couloirs du temps: Les visiteurs II"
Fantasy,"The Secret of Kells"
Fantasy,"The Wailing"
Fantasy,"Spirited Away"
Fantasy,"Trollhunter"
Fantasy,"The Call of Cthulhu"
Fantasy,"Fantasia"
Fantasy,"Ponyo"
Fantasy,"I Married a Strange Person!"
Fantasy,"The Nutcracker"
Fantasy,"Pink Narcissus"
Fantasy,"Yu-Gi-Oh! Duel Monsters            "
Fantasy,"Ordet"
Thriller,"Treachery"
Thriller,"Feast"
Thriller,"Quarantine"
Thriller,"Armored"
Thriller,"The Amityville Horror"
Thriller,"The Dark Knight Rises"
Thriller,"Hostage"
Thriller,"Firewall"
Thriller,"Poseidon"
Thriller,"X-Men: Days of Future Past"
Thriller,"Orphan"
Thriller,"The Hunger Games: Mockingjay - Part 1"
Thriller,"Inception"
Thriller,"Furious 7"
Thriller,"The Prestige"
Thriller,"Assassins"
Thriller,"The Expendables 2"
Thriller,"The Dark Knight"
Thriller,"The Revenant"
Thriller,"Fast Five"
Thriller,"The Tourist"
Thriller,"The Tourist"
Thriller,"Transcendence"
Thriller,"Reign of Fire"
Thriller,"Death to Smoochy"
Thriller,"The Astronaut's Wife"
Thriller,"The Astronaut's Wife"
Thriller,"The Expendables 3"
Thriller,"Man of the Year"
Thriller,"One Hour Photo"
Thriller,"The Words"
Thriller,"Rendition"
Thriller,"The Night Listener"
Thriller,"Harsh Times"
Thriller,"I Know What You Did Last Summer"
Thriller,"The Hunger Games"
Thriller,"The Hateful Eight"
Thriller,"Killer Elite"
Thriller,"Sin City: A Dame to Kill For"
Thriller,"The Hunger Games: Catching Fire"
Thriller,"Michael Collins"
Thriller,"RocknRolla"
Thriller,"The Last Exorcism Part II"
Thriller,"The Expendables"
Thriller,"Tinker Tailor Soldier Spy"
Thriller,"Once Upon a Time in Mexico"
Thriller,"Yoga Hosers"
Thriller,"The Departed"
Thriller,"The Fast and the Furious"
Thriller,"The Fast and the Furious"
Thriller,"The Fast and the Furious"
Thriller,"The Devil's Advocate"
Thriller,"The Book of Eli"
Thriller,"Ocean's Thirteen"
Thriller,"Brothers"
Thriller,"The Ninth Gate"
Thriller,"Freddy's Dead: The Final Nightmare"
Thriller,"The Ladykillers"
Thriller,"From Hell"
Thriller,"From Hell"
Thriller,"A Perfect Getaway"
Thriller,"Secret Window"
Thriller,"Die Hard"
Thriller,"Cop Land"
Thriller,"X-Men Origins: Wolverine"
Thriller,"Mad Max: Fury Road"
Thriller,"Homefront"
Thriller,"Date Night"
Thriller,"All Good Things"
Thriller,"A Scanner Darkly"
Thriller,"Brothers"
Thriller,"Righteous Kill"
Thriller,"The Jackal"
Thriller,"Forget Me Not"
Thriller,"Black Swan"
Thriller,"Stone"
Thriller,"The Equalizer"
Thriller,"The Death and Life of Bobby Z"
Thriller,"Looper"
Thriller,"Prisoners"
Thriller,"Sleepers"
Thriller,"Zodiac"
Thriller,"The Talented Mr. Ripley"
Thriller,"The Fifth Estate"
Thriller,"Safe House"
Thriller,"Red Dragon"
Thriller,"House at the End of the Street"
Thriller,"The Devil's Double"
Thriller,"The Italian Job"
Thriller,"The Island"
Thriller,"The Island"
Thriller,"Mission: Impossible III"
Thriller,"Gangster Squad"
Thriller,"Murder by Numbers"
Thriller,"Murder by Numbers"
Thriller,"The Place Beyond the Pines"
Thriller,"City by the Sea"
Thriller,"In Time"
Thriller,"Street Kings"
Thriller,"Swelter"
Thriller,"Desperado"
Thriller,"Unbreakable"
Thriller,"15 Minutes"
Thriller,"War"
Thriller,"Courage Under Fire"
Thriller,"Blood Diamond"
Thriller,"Lions for Lambs"
Thriller,"The Score"
Thriller,"The One"
Thriller,"The Son of No One"
Thriller,"The Life of David Gale"
Thriller,"The Siege"
Thriller,"World War Z"
Thriller,"Lucy"
Thriller,"G.I. Joe: Retaliation"
Thriller,"Olympus Has Fallen"
Thriller,"Takers"
Thriller,"A Time to Kill"
Thriller,"Star Trek: Nemesis"
Thriller,"Haywire"
Thriller,"Chain Reaction"
Thriller,"Crank: High Voltage"
Thriller,"Outbreak"
Thriller,"The Cold Light of Day"
Thriller,"Crimson Tide"
Thriller,"The Pelican Brief"
Thriller,"Gamer"
Thriller,"Body of Lies"
Thriller,"Wild Card"
Thriller,"The Bone Collector"
Thriller,"The Quick and the Dead"
Thriller,"Shutter Island"
Thriller,"The Cabin in the Woods"
Thriller,"The Beach"
Thriller,"Layer Cake"
Thriller,"Gone in Sixty Seconds"
Thriller,"Transporter 2"
Thriller,"Reservoir Dogs"
Thriller,"Abandon"
Thriller,"Crank"
Thriller,"Death Race"
Thriller,"Parker"
Thriller,"In the Heart of the Sea"
Thriller,"Blackhat"
Thriller,"The Mechanic"
Thriller,"The Counselor"
Thriller,"End of Watch"
Thriller,"Safe"
Thriller,"Ca$h"
Thriller,"The Bank Job"
Thriller,"Child 44"
Thriller,"Misconduct"
Thriller,"Legend"
Thriller,"All the King's Men"
Thriller,"Deadfall"
Thriller,"The Transporter"
Thriller,"Running Scared"
Thriller,"Triple 9"
Thriller,"The Brothers Grimm"
Thriller,"Miracle at St. Anna"
Thriller,"The Juror"
Thriller,"G.I. Joe: The Rise of Cobra"
Thriller,"Battleship"
Thriller,"The Skulls"
Thriller,"Contraband"
Thriller,"In the Name of the King: A Dungeon Siege Tale"
Thriller,"Shaft"
Thriller,"Lucky Number Slevin"
Thriller,"Lucky Number Slevin"
Thriller,"Twister"
Thriller,"Machete"
Thriller,"The Devil's Own"
Thriller,"Armageddon"
Thriller,"Swordfish"
Thriller,"Red Lights"
Thriller,"Unstoppable"
Thriller,"Wanted"
Thriller,"21"
Thriller,"The Contender"
Thriller,"Jackie Brown"
Thriller,"Bullet to the Head"
Thriller,"Brick Mansions"
Thriller,"2 Fast 2 Furious"
Thriller,"RED 2"
Thriller,"Killers"
Thriller,"Daylight"
Thriller,"Equilibrium"
Thriller,"Into the Blue"
Thriller,"The Machinist"
Thriller,"RED"
Thriller,"Premium Rush"
Thriller,"The Fan"
Thriller,"Extreme Measures"
Thriller,"Ronin"
Thriller,"In the Valley of Elah"
Thriller,"Heist"
Thriller,"Heist"
Thriller,"Out of the Furnace"
Thriller,"Cape Fear"
Thriller,"Sherlock Holmes"
Thriller,"Midnight Run"
Thriller,"A Dangerous Method"
Thriller,"The Wolverine"
Thriller,"Mean Streets"
Thriller,"Air Force One"
Thriller,"True Romance"
Thriller,"Owning Mahowny"
Thriller,"Godsend"
Thriller,"Dracula 2000"
Thriller,"Hide and Seek"
Thriller,"Joy Ride"
Thriller,"Chappie"
Thriller,"Now You See Me 2"
Thriller,"The Walk"
Thriller,"Margin Call"
Thriller,"The Black Dahlia"
Thriller,"The Untouchables"
Thriller,"Deep Impact"
Thriller,"Mr. & Mrs. Smith"
Thriller,"Se7en"
Thriller,"Insurgent"
Thriller,"A Most Wanted Man"
Thriller,"Law Abiding Citizen"
Thriller,"Witness"
Thriller,"V for Vendetta"
Thriller,"Sherlock Holmes: A Game of Shadows"
Thriller,"Unleashed"
Thriller,"Training Day"
Thriller,"Gothika"
Thriller,"The Day the Earth Stood Still"
Thriller,"The Day the Earth Stood Still"
Thriller,"Grindhouse"
Thriller,"In Dreams"
Thriller,"Jumper"
Thriller,"Mission: Impossible - Rogue Nation"
Thriller,"Mission: Impossible - Ghost Protocol"
Thriller,"X-Men: The Last Stand"
Thriller,"John Q"
Thriller,"Speed"
Thriller,"Flight"
Thriller,"X-Men 2"
Thriller,"The Spirit"
Thriller,"The Usual Suspects"
Thriller,"Virtuosity"
Thriller,"The Phantom of the Opera"
Thriller,"The Day After Tomorrow"
Thriller,"Cirque du Freak: The Vampire's Assistant"
Thriller,"Shattered"
Thriller,"Man on Fire"
Thriller,"Match Point"
Thriller,"The Girl with the Dragon Tattoo"
Thriller,"The Imitation Game"
Thriller,"London Has Fallen"
Thriller,"The Algerian"
Thriller,"The Negotiator"
Thriller,"2 Guns"
Thriller,"The Manchurian Candidate"
Thriller,"The 5th Wave"
Thriller,"Pulse"
Thriller,"Fargo            "
Thriller,"The Taking of Pelham 1 2 3"
Thriller,"The Rite"
Thriller,"The Neon Demon"
Thriller,"State of Play"
Thriller,"Blade: Trinity"
Thriller,"Out of Time"
Thriller,"Midnight in the Garden of Good and Evil"
Thriller,"Smokin' Aces"
Thriller,"Ocean's Twelve"
Thriller,"Inside Man"
Thriller,"Absolute Power"
Thriller,"L.A. Confidential"
Thriller,"Under the Skin"
Thriller,"The Watcher"
Thriller,"Coriolanus"
Thriller,"Blood Work"
Thriller,"Side Effects"
Thriller,"Side Effects"
Thriller,"Blood Ties"
Thriller,"The Insider"
Thriller,"White House Down"
Thriller,"Panic Room"
Thriller,"Surrogates"
Thriller,"The Whole Ten Yards"
Thriller,"Survivor"
Thriller,"Resident Evil: Retribution"
Thriller,"City Hall"
Thriller,"Self/less"
Thriller,"The Haunting"
Thriller,"Space Cowboys"
Thriller,"Elysium"
Thriller,"The Man with the Golden Gun"
Thriller,"Riddick"
Thriller,"The Sixth Sense"
Thriller,"The Boondock Saints II: All Saints Day"
Thriller,"Buried"
Thriller,"Criminal Activities"
Thriller,"The Bourne Ultimatum"
Thriller,"Boiler Room"
Thriller,"Eastern Promises"
Thriller,"The Chronicles of Riddick"
Thriller,"Unknown"
Thriller,"The Count of Monte Cristo"
Thriller,"Unknown"
Thriller,"Along Came a Spider"
Thriller,"Face/Off"
Thriller,"Donnie Darko"
Thriller,"Run All Night"
Thriller,"Non-Stop"
Thriller,"Taken 3"
Thriller,"Angels & Demons"
Thriller,"Bridge of Spies"
Thriller,"The Rundown"
Thriller,"The Pacifier"
Thriller,"Road to Perdition"
Thriller,"Firefox"
Thriller,"Resident Evil: Apocalypse"
Thriller,"The Rainmaker"
Thriller,"The Prince"
Thriller,"88 Minutes"
Thriller,"San Andreas"
Thriller,"A Man Apart"
Thriller,"The Grey"
Thriller,"Die Hard 2"
Thriller,"Tears of the Sun"
Thriller,"Mercury Rising"
Thriller,"Mercury Rising"
Thriller,"Drive Angry"
Thriller,"Children of Men"
Thriller,"Taken"
Thriller,"Taken 2"
Thriller,"Jack Reacher"
Thriller,"Jack Reacher"
Thriller,"The Frozen Ground"
Thriller,"Captain Phillips"
Thriller,"American Sniper"
Thriller,"Max Payne"
Thriller,"Star Trek VI: The Undiscovered Country"
Thriller,"Resident Evil: Extinction"
Thriller,"Ghost Rider: Spirit of Vengeance"
Thriller,"Where the Truth Lies"
Thriller,"Source Code"
Thriller,"The Informant!"
Thriller,"The Da Vinci Code"
Thriller,"The Rock"
Thriller,"Babylon A.D."
Thriller,"The Mummy Returns"
Thriller,"Escape from L.A."
Thriller,"Sea of Love"
Thriller,"After.Life"
Thriller,"Eye See You"
Thriller,"Snitch"
Thriller,"Snitch"
Thriller,"Case 39"
Thriller,"Escape Plan"
Thriller,"Rambo: First Blood Part II"
Thriller,"Insomnia"
Thriller,"Knockaround Guys"
Thriller,"Alex Rider: Operation Stormbreaker"
Thriller,"I Am Number Four"
Thriller,"High Crimes"
Thriller,"Nightcrawler"
Thriller,"A Good Day to Die Hard"
Thriller,"A Walk Among the Tombstones"
Thriller,"Charlie's Angels"
Thriller,"Blade II"
Thriller,"Red Riding Hood"
Thriller,"Con Air"
Thriller,"Fantastic 4: Rise of the Silver Surfer"
Thriller,"Centurion"
Thriller,"Ultraviolet"
Thriller,"Snake Eyes"
Thriller,"The Fourth Kind"
Thriller,"Cliffhanger"
Thriller,"The Man Who Knew Too Little"
Thriller,"K-19: The Widowmaker"
Thriller,"16 Blocks"
Thriller,"Left Behind"
Thriller,"Left Behind"
Thriller,"The Tailor of Panama"
Thriller,"Stolen"
Thriller,"The Edge"
Thriller,"xXx"
Thriller,"Syriana"
Thriller,"Syriana"
Thriller,"Star Trek V: The Final Frontier"
Thriller,"Faster"
Thriller,"Jonah Hex"
Thriller,"A Few Good Men"
Thriller,"Before I Go to Sleep"
Thriller,"The Scorpion King"
Thriller,"The Adjustment Bureau"
Thriller,"Kansas City"
Thriller,"Rambo III"
Thriller,"Heavenly Creatures"
Thriller,"Eden Lake"
Thriller,"3000 Miles to Graceland"
Thriller,"10 Cloverfield Lane"
Thriller,"Escobar: Paradise Lost"
Thriller,"S.W.A.T."
Thriller,"Get Carter"
Thriller,"Tango & Cash"
Thriller,"World Trade Center"
Thriller,"Chloe"
Thriller,"Kiss the Girls"
Thriller,"Nighthawks"
Thriller,"The Town"
Thriller,"Wild Things"
Thriller,"Die Hard with a Vengeance"
Thriller,"The Firm"
Thriller,"Clear and Present Danger"
Thriller,"The Order"
Thriller,"Valkyrie"
Thriller,"RoboCop"
Thriller,"The Bourne Supremacy"
